"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"C'est à se demander si le Losc joue vraiment le maintient. On a l'impression de voir une équipe de milieu de tablea… https://t.co/pQ93oBO3wF",FALSE,0,NA,2018-04-21 16:02:08,TRUE,NA,"987723166519844865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VinceMPRP_",0,FALSE,FALSE,NA,NA
"RT @towersight: Les sacs d'Hexamethylenetetramine
à Duma ça risque de faire desordre dans le tableau jdcjdr. ...",FALSE,0,NA,2018-04-21 16:00:01,FALSE,NA,"987722631725142018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cominus_eminus",3,TRUE,FALSE,NA,NA
"@travaildelOMbre Non Bielsa adore thauvin ocampos  donc déjà avec thauvin ocampos + payet et mandanda on serais en… https://t.co/XD0AQmqJDw",FALSE,0,"travaildelOMbre",2018-04-21 15:59:13,TRUE,"987721752775098369","987722431862398977","861691582210334720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexkid13011",0,FALSE,FALSE,NA,NA
"@Vincent1393 J'étais inquiet pour ce match contre 1e équipe de bas de tableau. Mais l'#OM SEMBLE AVOIR RETROUVÉ SON… https://t.co/MfXx8Tbo05",FALSE,0,"Vincent1393",2018-04-21 15:59:01,TRUE,"987718142796402689","987722381610377216","341401548","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Le_Monte2073",0,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:57:43,FALSE,NA,"987722054010114048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhammedmurat45",210,TRUE,FALSE,NA,NA
"RT @lucas69600: @ActuFoot_ Il a mit cb de but face aux 2 èmes équipes du tableau de ligue1 ? 36 surcote",FALSE,0,NA,2018-04-21 15:57:18,FALSE,NA,"987721951568449536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Arnoow",1,TRUE,FALSE,NA,NA
"RT @INFA_BD: Webinar, May 08: Here is your chance to learn how to implement a cloud analytics architecture, from scratch, with @Informatica…",FALSE,0,NA,2018-04-21 15:57:15,FALSE,NA,"987721938486390785",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","nikhilranjan0",9,TRUE,FALSE,NA,NA
"@paulbradshaw @l_ucasbatt @tableau Thanks Paul!",FALSE,0,"paulbradshaw",2018-04-21 15:57:07,FALSE,"987721194676899840","987721902599868417","760654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajmnoble",0,FALSE,FALSE,NA,NA
"Marseille c’est la terreur du bas de tableau apres ils sont tout gentil mdr",FALSE,0,NA,2018-04-21 15:56:35,FALSE,NA,"987721768990277634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fraancis92",0,FALSE,FALSE,NA,NA
"Visualizing transparency: A look through MuckRock’s #FOIA request #data through @tableau https://t.co/EHl4Lw2d8M https://t.co/pQ2RKAz5ZZ",FALSE,0,NA,2018-04-21 15:56:01,FALSE,NA,"987721626388230144",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MuckRock",0,FALSE,FALSE,NA,NA
"Malaria on the Decline https://t.co/AgVPhBKSwA  #tableau #dataviz",FALSE,0,NA,2018-04-21 15:55:10,FALSE,NA,"987721414399717376",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","lewandog",0,FALSE,FALSE,NA,NA
"Generation Data: Join the Competition with Students Worldwide #LI | Tableau Software https://t.co/fG6YBYGCPJ",FALSE,0,NA,2018-04-21 15:55:06,FALSE,NA,"987721394606788608",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","datenkunst",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:54:29,FALSE,NA,"987721242739335168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HELLIXSM",14,TRUE,FALSE,NA,NA
"@l_ucasbatt @tableau Thanks - cc @ajmnoble",FALSE,1,"l_ucasbatt",2018-04-21 15:54:18,FALSE,"987695278521225217","987721194676899840","702172188753973248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulbradshaw",0,FALSE,FALSE,NA,NA
"J'aime une vidéo @YouTube : ""CANDIDATS AU TABLEAU (PARODIE)"" à l'adresse https://t.co/o4r7xE4FAN.",FALSE,0,NA,2018-04-21 15:52:57,FALSE,NA,"987720853319282693",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Antoineleboss85",0,FALSE,FALSE,NA,NA
"RT @BIDInitiative: Zambia has set a target of 2021 for malaria elimination. Visualize No Malaria, an initiative of the gov't, @PATHtweets &amp;…",FALSE,0,NA,2018-04-21 15:52:47,FALSE,NA,"987720814219939841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","babymed_Ke",2,TRUE,FALSE,NA,NA
"@ActuFoot_ Il a mit cb de but face aux 2 èmes équipes du tableau de ligue1 ? 36 surcote",FALSE,1,"ActuFoot_",2018-04-21 15:52:43,FALSE,"987719481882501120","987720796931051520","771606164","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucas69600",1,FALSE,FALSE,NA,NA
"RT @MisterKrees: Intéressant ce tableau (merci @iLeks59 ) .
3 choses a retenir : 
- Marseille pas défavorisé par l'arbitrage ni favorisé 
-…",FALSE,0,NA,2018-04-21 15:52:11,FALSE,NA,"987720661689913355",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","h_e_bbasta",10,TRUE,FALSE,NA,NA
"Être au vestiaire contre les gros clubs et faire ses stats face au clubs de bas de tableau @FlorianThauvin . https://t.co/LXowlc5exW",FALSE,0,NA,2018-04-21 15:51:39,FALSE,NA,"987720526331367424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Litchaaa",0,FALSE,FALSE,NA,NA
"Je me rappelle en seconde j’ai écris "" OXYMORON "" sur le tableau de ma classe avec la tête à Q cagoulée avant un co… https://t.co/BZuJLEV7il",FALSE,0,NA,2018-04-21 15:51:18,TRUE,NA,"987720441203777537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tharealwizhady",0,FALSE,FALSE,NA,NA
"BTO price (Max price of new flat offered by #hdbsg) vs Resale price of 2-room #hdbflats between 2016 to 2018.… https://t.co/zgP97vPWU9",FALSE,0,NA,2018-04-21 15:50:38,TRUE,NA,"987720272361881601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","allfromdata",0,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:50:20,FALSE,NA,"987720195383943168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AkT0z",210,TRUE,FALSE,NA,NA
"RT @tableaupublic: In today's Viz of the Day, @HristozovaE analyzes applicants for entry in 2018 into higher education institutions.
https:…",FALSE,0,NA,2018-04-21 15:50:09,FALSE,NA,"987720150572027910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piplaw",15,TRUE,FALSE,NA,NA
"<U+203C>Le point sur cette action <U+203C>

<U+203C>#sadaqajarya

<U+200B>Il nous manque :

<ed><U+00A0><U+00BD><ed><U+00BB><U+0091> <U+200B>9 coran<U+200B> 
<ed><U+00A0><U+00BD><ed><U+00BB><U+0091> <U+200B>Fournitures scolaires ( cahier crai… https://t.co/Qp5iW70rWx",FALSE,0,NA,2018-04-21 15:49:28,TRUE,NA,"987719979234668544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mouhssinaat",0,FALSE,FALSE,NA,NA
"RT @TennisLegende: Face à la domination outrageuse de Rafa #Nadal sur terre et afin de maintenir un minimum de suspense dans le tableau mas…",FALSE,0,NA,2018-04-21 15:48:52,FALSE,NA,"987719828092801024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DouletFranck",2,TRUE,FALSE,NA,NA
"RT @AJDA_Dalloz: Le TA de Châlons-en-Champagne ordonne une expertise afin de déterminer si le tableau clinique de Vincent Lambert a évolué…",FALSE,0,NA,2018-04-21 15:47:59,FALSE,NA,"987719603483828227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fredericlaurie",6,TRUE,FALSE,NA,NA
"RT @Juampi_HWJ: Soulever les montagnes ? Aucune victoire contre le trio de tete ni Montpellier... seul fait d'arme une victoire contre Leip…",FALSE,0,NA,2018-04-21 15:47:54,FALSE,NA,"987719584420712449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NzKillian",50,TRUE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:47:15,FALSE,NA,"987719419206909955",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nakahashi_tad",14,TRUE,FALSE,NA,NA
"@TedLunique @ArrodsFonteron @ALeaument Et à part l'image douteuse d'un tableau excel (que tout un chacun peut bidou… https://t.co/71sFwLGwJr",FALSE,0,"TedLunique",2018-04-21 15:47:14,TRUE,"987707700363612161","987719416107454465","2457021302","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Guips_Y",0,FALSE,FALSE,NA,NA
"ANNONCE :  Tableau de bord Combi Split 1961 https://t.co/YgvmQCXDAL",FALSE,0,NA,2018-04-21 15:47:02,FALSE,NA,"987719365016502274",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","F4Eofficiel",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:46:52,FALSE,NA,"987719326194057216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArthurDBrighton",14,TRUE,FALSE,NA,NA
"@MxPaad J'ai fait une fiche sur le tableau de Vernet.",FALSE,2,"MxPaad",2018-04-21 15:46:39,FALSE,"987718735808155650","987719268988014592","233312185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thegreatvelvet",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:44:53,FALSE,NA,"987718824999964678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koakumapnk",14,TRUE,FALSE,NA,NA
"@DanielRiolo Pourtant des situations pour 1-1, on se retrouve à 4-0. On voit les difficultés du #LOSC même face à d… https://t.co/A774wEmocX",FALSE,0,"DanielRiolo",2018-04-21 15:44:41,TRUE,"987709098341826560","987718774941011969","360668525","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Egal_iT",0,FALSE,FALSE,NA,NA
"RT @tableau: Have a viz you created for a class assignment? Enter it in our Student Viz Contest! Get to know past winners and then join the…",FALSE,0,NA,2018-04-21 15:44:16,FALSE,NA,"987718669957582850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flerlagekr",6,TRUE,FALSE,NA,NA
"Quel pays magnifique, les charmes de l'extrême-orient et les coutumes moyenâgeuses du pays du chamelier faux-prophè… https://t.co/uHnniRh9KQ",FALSE,0,NA,2018-04-21 15:43:45,TRUE,NA,"987718539212742657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tangosierra74",0,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:42:52,FALSE,NA,"987718318189633536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EliasMhenni",210,TRUE,FALSE,NA,NA
"Recently there has been a huge outrage in #India against #Rape. I went online to see if there are some recent stati… https://t.co/KEzFh0ruRk",FALSE,0,NA,2018-04-21 15:42:10,TRUE,NA,"987718140913176576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sid_unit",1,FALSE,FALSE,NA,NA
"The Bushes despise you, for all the right reasons. Having all the former presidents at Bar’s funeral while you golf… https://t.co/KsTzHepkHM",FALSE,0,NA,2018-04-21 15:41:37,TRUE,NA,"987718004996788226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gordonhardy",0,FALSE,FALSE,NA,NA
"Offre un tableau des plus délicieux",FALSE,0,NA,2018-04-21 15:40:23,FALSE,NA,"987717692068106240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0ES1R3",0,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:40:16,FALSE,NA,"987717663618142209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benzeminho69",210,TRUE,FALSE,NA,NA
"RT @ParisDerriere: Petite expo sympa avec notamment une vidéo sur la valeur marchande de l amour, on parle bien de capital séduction. Aussi…",FALSE,0,NA,2018-04-21 15:39:52,FALSE,NA,"987717563382751232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bergamelli",2,TRUE,FALSE,NA,NA
"Opus Investment Management Has Raised Its Oneok  (OKE) Position; Dorsal Capital Management Lowered Tableau Software… https://t.co/Gk8HZ3pMvm",FALSE,0,NA,2018-04-21 15:39:50,TRUE,NA,"987717556315262976",NA,"<a href=""https://flintdaily.com"" rel=""nofollow"">Flint Daily</a>","Margare30926081",0,FALSE,FALSE,NA,NA
"Plan your next adventure with this interactive Tableau Trip Planner https://t.co/Y83PB82DgQ https://t.co/V6HKICsS2P",FALSE,0,NA,2018-04-21 15:39:39,FALSE,NA,"987717506092732417",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","dani1marcos",0,FALSE,FALSE,NA,NA
"RT @f_lebel: « Tout tableau, tout dessin d’Henri Matisse possède une vertu qu’on ne peut toujours identifier, mais qui est une force vérita…",FALSE,0,NA,2018-04-21 15:38:47,FALSE,NA,"987717288349655041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","club29",16,TRUE,FALSE,NA,NA
"@enolalone_ Je l’ai ps jeté, il etzit sur le tableau de bord et en tournant dans le virage il a glissé pr la fenetre",FALSE,0,"enolalone_",2018-04-21 15:37:50,FALSE,"987716923004776448","987717053011415040","997777616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","salucklem",0,FALSE,FALSE,NA,NA
"RT @justdijon: Le tableau de Delacroix intitulé ""Le Christ à la colonne"" conservé au musée des Beaux-Arts de @Dijon, va rejoindre l'exposit…",FALSE,0,NA,2018-04-21 15:37:41,FALSE,NA,"987717012305731584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ButetD",12,TRUE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:36:58,FALSE,NA,"987716832114065408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uEnOkoH",14,TRUE,FALSE,NA,NA
"@GUTSx_o Ensuite c'est passé à comment réduire ces comportements, ce à quoi tu proposais que les femmes s'habillent… https://t.co/Li6Ir8AeJI",FALSE,0,"GUTSx_o",2018-04-21 15:35:23,TRUE,"987712460768661504","987716432308965376","516925615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NBAthena",0,FALSE,FALSE,NA,NA
"@OptaJean @CarineGalli @OM_Officiel @FlorianThauvin Tu parle, il marque uniquement avec les équipes de bas de tableau",FALSE,5,"OptaJean",2018-04-21 15:34:32,FALSE,"987713346563727360","987716220278464512","57600343","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Coman72061568",0,FALSE,FALSE,NA,NA
"@LucienMaine @Ouich_Lorraine Enjoy ! Je t'avais dit que ton tableau me surprenait ;) j'ai bien fait de pas y mettre les mains...",FALSE,2,"LucienMaine",2018-04-21 15:33:02,FALSE,"987671288041934848","987715843927687168","17064871","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Roudebarbe",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:32:14,FALSE,NA,"987715643750281216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarmaDDreong",14,TRUE,FALSE,NA,NA
"@Fyviesque el tableau",FALSE,1,"Fyviesque",2018-04-21 15:31:50,FALSE,"987715452842504192","987715540373385218","797919955970904066","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","migueiIIj",0,FALSE,FALSE,NA,NA
"RT @TennisLegende: Face à la domination outrageuse de Rafa #Nadal sur terre et afin de maintenir un minimum de suspense dans le tableau mas…",FALSE,0,NA,2018-04-21 15:30:52,FALSE,NA,"987715296252383232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdrienBottacci",2,TRUE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:30:45,FALSE,NA,"987715269253582849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevFigueiredo",210,TRUE,FALSE,NA,NA
"The most energetic tableau- Romeo &amp; Juliet from @TheRSC @Shakespearescel https://t.co/SXod9DUOee",FALSE,1,NA,2018-04-21 15:28:48,FALSE,NA,"987714776796147712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsgurkha",0,FALSE,FALSE,NA,NA
"INDIA'S SHAME: Rajasthan: Shambu Lal Raigar, who hacked Muslim labourer over 'love jihad' gets tableau on Ram Navami https://t.co/wSJklsOcPj",FALSE,0,NA,2018-04-21 15:28:17,FALSE,NA,"987714648635043840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mustikhan",0,FALSE,FALSE,NA,NA
"Deux minutes avant la reprise ! Tous les espoirs restent permis malgré les -8 au tableau d’affichage.",FALSE,0,NA,2018-04-21 15:27:48,FALSE,NA,"987714527012802565",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuAvigliano",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:27:33,FALSE,NA,"987714461367615488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3neral_",14,TRUE,FALSE,NA,NA
"@lesjoiesducode Ti Basic xD

Une belle merde car les variables vont de A à Z et pas plus de 10 tableau :D

Ah et le… https://t.co/z14sJu7Iaq",FALSE,0,"lesjoiesducode",2018-04-21 15:26:38,TRUE,"987676244463489024","987714231331106816","890515110","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ratchet2277",0,FALSE,FALSE,NA,NA
"RT @wwweastasiafr: Il y a du Wes Anderson et du Kore-eda en salles : que faut-il aller voir ce week-end ? Réponse dans notre tableau des ét…",FALSE,0,NA,2018-04-21 15:25:50,FALSE,NA,"987714032911245312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoonGigan",1,TRUE,FALSE,NA,NA
"C'est pas les victoires du Bayern qui rendent la Buli répétitive. C'est ce putain de bas de tableau avec Hamburg (et Wolfsburg).",FALSE,0,NA,2018-04-21 15:25:18,FALSE,NA,"987713898722754561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","comelaverse",0,FALSE,FALSE,NA,NA
"RT @DataBeast: My first #SWDchallenge submission!!

My #SWDchallenge visualises the Oakland Raiders salary cap
by positional spending for t…",FALSE,0,NA,2018-04-21 15:25:17,FALSE,NA,"987713893018603522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheBackRowShow",2,TRUE,FALSE,NA,NA
"RT @HOSPIMEDIA: Les juges ordonnent une expertise pour déterminer le tableau clinique de #VincentLambert #FindeVie #Reims #CHU @RobillardJe…",FALSE,0,NA,2018-04-21 15:25:13,FALSE,NA,"987713877398949888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephanelaurent",3,TRUE,FALSE,NA,NA
"RT @SamuelParsonsNT: A very late week 16 #MakeoverMonday today!

Malaria in Southern Zambia.

https://t.co/OIqV3DVDUr https://t.co/NH2sHMq7…",FALSE,0,NA,2018-04-21 15:25:05,FALSE,NA,"987713843718574080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datakmart",2,TRUE,FALSE,NA,NA
"Peinture acrylique #peinture #Tableau #bateaux #Bleu https://t.co/I9RXOXaGsD",FALSE,0,NA,2018-04-21 15:24:05,FALSE,NA,"987713591532032001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ricodylanoffi",0,FALSE,FALSE,NA,NA
"Face à la domination outrageuse de Rafa #Nadal sur terre et afin de maintenir un minimum de suspense dans le tablea… https://t.co/HsB8f1UZNA",FALSE,6,NA,2018-04-21 15:23:14,TRUE,NA,"987713376091504641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TennisLegende",2,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 15:22:11,FALSE,NA,"987713110478815232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MegaaneAlonso",210,TRUE,FALSE,NA,NA
"L'amour de ma vie : j'suis vraiment sous le charme je vais en faire un tableau https://t.co/bmyylFnR55",FALSE,0,NA,2018-04-21 15:21:59,FALSE,NA,"987713061489430528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","119x11",0,FALSE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:20:46,FALSE,NA,"987712754982113281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovebarbie0224",14,TRUE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:19:08,FALSE,NA,"987712344120672261",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HIKARIUMI_323",14,TRUE,FALSE,NA,NA
"RT @laiyikhei: Sur le tableau, ""mort à la démocratie"". Tout est dit. https://t.co/7jC5QhkPlf",FALSE,0,NA,2018-04-21 15:18:41,FALSE,NA,"987712231340171265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericpuyj",15,TRUE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:18:22,FALSE,NA,"987712150801035264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ndkwandsk",14,TRUE,FALSE,NA,NA
"RT @LULUiDOLL: <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> EVENT <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>
4/22 (Sun) 16:00-16:40@ abilletage Shinjuku
Doll model Hashimoto lulu visit DAY<U+2728>

Charge ¥ 500 + 1 drink ~

You ca…",FALSE,0,NA,2018-04-21 15:17:28,FALSE,NA,"987711926686760961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lolita_pn2",14,TRUE,FALSE,NA,NA
