"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @paigepeeta33: Just burned my Hawaiian pizza. I guess I should of put it on aloha temperature.",FALSE,0,NA,2018-04-21 03:21:02,FALSE,NA,"987531630481993728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThornburgBrooke",7,TRUE,FALSE,NA,NA
"RT @paigepeeta33: Just burned my Hawaiian pizza. I guess I should of put it on aloha temperature.",FALSE,0,NA,2018-04-21 03:17:31,FALSE,NA,"987530744535760896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanna_swaringen",7,TRUE,FALSE,NA,NA
"RT @KathleenKogan: I like Hawaiian pizza.
If you needed a reason to unfollow me, now's the time.",FALSE,0,NA,2018-04-21 03:13:53,FALSE,NA,"987529828038463490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GayolusenYT",1,TRUE,FALSE,NA,NA
"RT @Dodottttt0: <U+C544> <U+314B><U+314B><U+314B><U+314B><U+C6EC><U+B514><U+BE0C><U+B77C><U+C6B4> <U+BC14><U+B974><U+ACE0> <U+B9D8><U+C5D0><U+B4E4><U+C5B4><U+C11C> <U+B178><U+B798> <U+BD80><U+B974><U+B294><U+AC88><U+314B> https://t.co/XzJUAw4VfV",FALSE,0,NA,2018-04-21 03:11:28,FALSE,NA,"987529221273673728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",12681,TRUE,FALSE,NA,NA
"I’m craving some hawaiian pizza<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,0,NA,2018-04-21 03:07:47,FALSE,NA,"987528295473442816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luxytae",0,FALSE,FALSE,NA,NA
"RT @renesaeng: <U+C9C4><U+C9DC>....<U+B108><U+BB34><U+D569><U+B2C8><U+B2E4>.... https://t.co/taObQWe14Y",FALSE,0,NA,2018-04-21 02:51:05,FALSE,NA,"987524092323483648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",10,TRUE,FALSE,NA,NA
"Tengo hambre.. should I order a Hawaiian pizza right now? #help #foreverhungry",FALSE,0,NA,2018-04-21 02:50:12,FALSE,NA,"987523869165740033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dreax3b",0,FALSE,FALSE,NA,NA
"<U+C544><U+C545><U+3160> https://t.co/72tbTgDQGb",FALSE,3,NA,2018-04-21 02:46:49,FALSE,NA,"987523016669065216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",1,FALSE,FALSE,NA,NA
"RT @tmf_rl: <U+C6EC><U+B514> <U+B2F9><U+C2E0>.... <U+B108><U+BB34> <U+C0AC><U+B791><U+D574>... https://t.co/k91ePgtkdI",FALSE,0,NA,2018-04-21 02:46:22,FALSE,NA,"987522904718950401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",84,TRUE,FALSE,NA,NA
"RT @hand_SW221: <U+B208> <U+B3D9><U+AE00> <U+ACB8><U+B315><U+C2A4> https://t.co/UwKbmt2F6g",FALSE,0,NA,2018-04-21 02:44:49,FALSE,NA,"987522514413699074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",15,TRUE,FALSE,NA,NA
"@Eric__Smith @Matt__Devlin Shouldn’t you be eating a Hawaiian pizza if they make a comeback?!  Am I right Matty D??",FALSE,1,"Eric__Smith",2018-04-21 02:36:56,FALSE,"987514796747571200","987520529497317377","23546948","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_pudgy_life",0,FALSE,FALSE,NA,NA
"RT @Bookistak: <U+C5B4><U+C81C> <U+C784><U+C218><U+C815> <U+BC30><U+C6B0><U+C758> <U+C528><U+B124>21 <U+C778><U+D130><U+BDF0><U+C5D0> <U+C774><U+C5B4> <U+C624><U+B298><U+B3C4> <U+C778><U+C0C1><U+C801><U+C778> <U+C778><U+D130><U+BDF0> <U+D558><U+B098>. <U+BC15><U+CC3D><U+C9C4> <U+C0AC><U+BB34><U+C7A5><U+C774> <U+ACBD><U+D5A5><U+C2E0><U+BB38><U+ACFC> <U+C778><U+D130><U+BDF0> <U+D588><U+B2E4>. <U+B178><U+C870><U+B85C><U+BD80><U+D130> <U+B3C4><U+C6C0><U+C744> <U+AC70><U+C808> <U+B2F9><U+D588><U+B294><U+B370> <U+C774><U+C720><U+B294> <U+B354><U+C774><U+C0C1> <U+B178><U+C870><U+C6D0><U+C774> <U+C544><U+B2C8><U+B77C><U+C11C><U+C600><U+B2E4><U+ACE0>. <U+ADFC><U+B370> <U+C0AC><U+BB34><U+C7A5><U+B2D8><U+C758>  <U+D1B5><U+C7A5><U+C5D0><U+C11C><U+B294> <U+B178><U+C870><U+D68C><U+BE44>…",FALSE,0,NA,2018-04-21 02:28:28,FALSE,NA,"987518401990938626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",1149,TRUE,FALSE,NA,NA
"RT @mamasellly: Now I want Hawaiian pizza lmao",FALSE,0,NA,2018-04-21 02:28:16,FALSE,NA,"987518349251760128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aloha_Leah17",2,TRUE,FALSE,NA,NA
"RT @wendy_video: Muah<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>
#wendy #<U+C6EC><U+B514> https://t.co/n0SpdmUWa0",FALSE,0,NA,2018-04-21 02:27:08,FALSE,NA,"987518063946878981",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",77,TRUE,FALSE,NA,NA
"RT @Papastein1: #godfatherspizza #bestdamnpizzainthehat. @AlexaForbess with Mrs R enjoying the world famous Hawaiian with shrimp! @ChrisPas…",FALSE,0,NA,2018-04-21 02:25:41,FALSE,NA,"987517699856068608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DBClubhouse",2,TRUE,FALSE,NA,NA
"I ordered a 12” chicken parm sub, 16” Hawaiian pizza, and chix parm spaghetti. Gonna eat myself stupid",FALSE,8,"chaensaw",2018-04-21 02:20:32,FALSE,"987510001689341955","987516404210520064","80967511","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaensaw",0,FALSE,FALSE,NA,NA
"RT @ZenaMOBrien: @MacCocktail I still say hawaiian pizza is the bomb. To each their own though.",FALSE,0,NA,2018-04-21 02:19:01,FALSE,NA,"987516021622886401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MacCocktail",1,TRUE,FALSE,NA,NA
"RT @MacCocktail: Welcome to the Great Hawaiian Pizza Debate of 2018 https://t.co/jVkMOAo9RU",FALSE,0,NA,2018-04-21 02:16:51,FALSE,NA,"987515475000266757",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ShenzhenKat",5,TRUE,FALSE,NA,NA
"RT @Papastein1: #godfatherspizza #bestdamnpizzainthehat. @AlexaForbess with Mrs R enjoying the world famous Hawaiian with shrimp! @ChrisPas…",FALSE,0,NA,2018-04-21 02:15:23,FALSE,NA,"987515108220809216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexaForbess",2,TRUE,FALSE,NA,NA
"@Hawaiian__pizza <U+314B><U+314B><U+314B><U+314B><U+314B><U+C0AC><U+C7A5><U+BCF4><U+B2E8> <U+ADF8><U+B0E5> <U+C220><U+CC98><U+B9C8><U+C2E0><U+B0A8><U+C790><U+AC00><U+B354><U+C2EB><U+C5B4>..",FALSE,0,"Hawaiian__pizza",2018-04-21 02:15:14,FALSE,"987514865169264642","987515069335461888","888677754526253056","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmssggmsg",0,FALSE,FALSE,NA,NA
"#godfatherspizza #bestdamnpizzainthehat. @AlexaForbess with Mrs R enjoying the world famous Hawaiian with shrimp!… https://t.co/tAFedF5noa",FALSE,5,NA,2018-04-21 02:14:32,TRUE,NA,"987514893497610241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Papastein1",2,FALSE,FALSE,NA,NA
"@mmssggmsg <U+B2E4><U+D589><U+C774><U+B124>... <U+ACE0><U+BB34><U+B9DD><U+CE58> <U+C904><U+AC8C> <U+C0AC><U+C7A5><U+C774> <U+C309><U+C18C><U+B9AC><U+D560> <U+B54C><U+B9C8><U+B2E4> <U+CE60><U+B798>?",FALSE,0,"mmssggmsg",2018-04-21 02:14:25,FALSE,"987514085808881666","987514865169264642","442873151","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",0,FALSE,FALSE,NA,NA
"RT @paigepeeta33: Just burned my Hawaiian pizza. I guess I should of put it on aloha temperature.",FALSE,0,NA,2018-04-21 02:12:04,FALSE,NA,"987514273424465921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danarailynn",7,TRUE,FALSE,NA,NA
"@MacCocktail I still say hawaiian pizza is the bomb. To each their own though.",FALSE,6,"MacCocktail",2018-04-21 02:11:37,FALSE,"987512321617653760","987514160325038081","483195215","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZenaMOBrien",1,FALSE,FALSE,NA,NA
"@Hawaiian__pizza <U+C5B4>..<U+C880><U+AC1C><U+BE61><U+CCE4><U+C9C0><U+B9CC>..",FALSE,0,"Hawaiian__pizza",2018-04-21 02:11:19,FALSE,"987513915687845888","987514085808881666","888677754526253056","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmssggmsg",0,FALSE,FALSE,NA,NA
"RT @MacCocktail: Welcome to the Great Hawaiian Pizza Debate of 2018 https://t.co/jVkMOAo9RU",FALSE,0,NA,2018-04-21 02:10:56,FALSE,NA,"987513987175731200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeaNskibum",5,TRUE,FALSE,NA,NA
"@HymnsToDelirium “. . . If I tell you, promise not to start the infamous debate of the kind of pizza.” 

   Claspin… https://t.co/JaMmxKoLLs",FALSE,0,"HymnsToDelirium",2018-04-21 02:10:44,TRUE,"986322019083014144","987513937380954113","2475752130","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","apatheticwidow",0,FALSE,FALSE,NA,NA
"@mmssggmsg <U+CEE4><U+BE44>!!!!!!!!!!!!!!!!!!!!!!!! <U+C5B4><U+C81C> <U+C798> <U+B9C8><U+BB34><U+B9AC> <U+B410><U+C5B4>? <U+AD1C><U+CC2E><U+C5B4>?",FALSE,0,"mmssggmsg",2018-04-21 02:10:39,FALSE,"987513584673435648","987513915687845888","442873151","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",0,FALSE,FALSE,NA,NA
"RT @MacCocktail: Welcome to the Great Hawaiian Pizza Debate of 2018 https://t.co/jVkMOAo9RU",FALSE,0,NA,2018-04-21 02:08:32,FALSE,NA,"987513382508130305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vintage_tabitha",5,TRUE,FALSE,NA,NA
"Welcome to the Great Hawaiian Pizza Debate of 2018 https://t.co/jVkMOAo9RU",FALSE,19,NA,2018-04-21 02:04:19,FALSE,NA,"987512321617653760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MacCocktail",5,FALSE,FALSE,NA,NA
"45. Lamian kay kog Hawaiian pizza",FALSE,0,NA,2018-04-21 02:03:57,FALSE,NA,"987512229791649792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronielayvyaguas",0,FALSE,FALSE,NA,NA
"RT @wendy_video: Instagram Story
<U+C548><U+B1FD><ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BD><ed><U+00B1><U+008B>
#<U+B808><U+B4DC><U+BCA8><U+BCB3> #<U+C6EC><U+B514> #wendy https://t.co/P6ErJUD1J6",FALSE,0,NA,2018-04-21 02:02:55,FALSE,NA,"987511970776530945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",90,TRUE,FALSE,NA,NA
"RT @mamasellly: Now I want Hawaiian pizza lmao",FALSE,0,NA,2018-04-21 02:00:41,FALSE,NA,"987511406722351104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TattedAfakasi",2,TRUE,FALSE,NA,NA
"@lyon_blu <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> don’t rub it in. I’ve been wanted a hawaiian pizza for weeks now",FALSE,0,"lyon_blu",2018-04-21 02:00:15,FALSE,"987510919533072384","987511297523806208","838124692821184512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CassidyLyonn",0,FALSE,FALSE,NA,NA
"Now I want Hawaiian pizza lmao",FALSE,2,NA,2018-04-21 01:58:59,FALSE,NA,"987510980149039104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamasellly",2,FALSE,FALSE,NA,NA
"Dear Jett’s Pizza. Thank you for making deep dish Hawaiian / bbq Chicken / bacon pizza. I find it atrocious but my… https://t.co/22IAB3M5JQ",FALSE,15,NA,2018-04-21 01:55:22,TRUE,NA,"987510070912176128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nicken_Chicken",1,FALSE,FALSE,NA,NA
"<U+C2DC><U+C791><U+B410><U+B2E4> <U+ACE0><U+B798><U+B2D8><U+C758> <U+BB34><U+D55C> <U+C11C><U+CE58> <U+AC10><U+C0AC><U+D569><U+B2C8><U+B2E4>",FALSE,3,NA,2018-04-21 01:52:25,FALSE,NA,"987509330013384704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",2,FALSE,FALSE,NA,NA
"RT @v__forvelvet: <U+C81C><U+C791><U+C9C4><U+C758> ""<U+AD11><U+C218><U+C528>!"" <U+B4E3><U+C790><U+B9C8><U+C790> ""<U+C800> <U+C544><U+C9C1> <U+C124><U+BA85> <U+B2E4> <U+BABB><U+D588><U+B294><U+B370>..."" <U+C774><U+AC83><U+C740> <U+C2B9><U+C644><U+C758> <U+B108><U+BB34> <U+C758><U+B3C4><U+B41C> <U+C9C0><U+D6A8><U+B97C> <U+C704><U+D55C> <U+C2DC><U+AC04> <U+B04C><U+AE30><U+C774><U+B2E4>",FALSE,0,NA,2018-04-21 01:51:24,FALSE,NA,"987509071220649984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",10,TRUE,FALSE,NA,NA
"I WANT A LARGE HAWAIIAN PIZZA",FALSE,0,NA,2018-04-21 01:51:23,FALSE,NA,"987509066036600832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CassidyLyonn",0,FALSE,FALSE,NA,NA
"RT @tmf_rl: <U+C9C0><U+D6A8> <U+C606> <U+C2B9><U+C644> https://t.co/1gxhJOnHKo",FALSE,0,NA,2018-04-21 01:51:11,FALSE,NA,"987509019119050752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawaiian__pizza",85,TRUE,FALSE,NA,NA
"Hawaiian Pizza Game Jam https://t.co/HEeemSc3tI",FALSE,0,NA,2018-04-21 01:45:52,FALSE,NA,"987507679848554496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cthaume",0,FALSE,FALSE,NA,NA
"RT @jdbftbts: Do I have any Hawaiian mutuals? I have a question to ask... do you guys get mad when we call Hawaiian pizza, Hawaiian pizza?…",FALSE,0,NA,2018-04-21 01:41:08,FALSE,NA,"987506488007708672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manojpragada",2,TRUE,FALSE,NA,NA
"@sheldongilbert The first time in my life I heard the term ""Hawaiian pizza"" was in Paraguay. So it'll always be ""Ca… https://t.co/v2avWj0Ifh",FALSE,2,"sheldongilbert",2018-04-21 01:36:16,TRUE,"987503858598531072","987505265183416320","206471317","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RoyBurton",0,FALSE,FALSE,NA,NA
"when my brother said “at least hawaiian dads are better than hawaiian pizza” i felt that. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,3,NA,2018-04-21 01:25:15,FALSE,NA,"987502493314699268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharD74g0nz",0,FALSE,FALSE,NA,NA
"RT @paigepeeta33: Just burned my Hawaiian pizza. I guess I should of put it on aloha temperature.",FALSE,0,NA,2018-04-21 01:19:27,FALSE,NA,"987501033625702400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megvnhunsel",7,TRUE,FALSE,NA,NA
"RT @kimcrooz: Tbh I just want some hawaiian pizza rn",FALSE,0,NA,2018-04-21 01:10:49,FALSE,NA,"987498860560842752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mary_Anjanette",97,TRUE,FALSE,NA,NA
"@616smt804 Life is all about balance. I worked out twice today. I also just 3 slices of a Hawaiian pizza with bacon… https://t.co/1yh5dBnQ3V",FALSE,0,"616smt804",2018-04-21 01:07:05,TRUE,"987415339070820352","987497918264500224","711957976207257600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VWilliams247",0,FALSE,FALSE,NA,NA
"@jeonkookieily Hawaiian pizza originated in Canada",FALSE,0,"jeonkookieily",2018-04-21 01:00:57,FALSE,"987495251894927360","987496375473524736","793356443403427840","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdbftbts",0,FALSE,FALSE,NA,NA
"@jdbftbts Idk either, is Hawaiian pizza originated from hawaii or is it bcs of someone from hawaii made the pizza <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>… https://t.co/Zkw7rONRSE",FALSE,0,"jdbftbts",2018-04-21 00:56:29,TRUE,"987493647611346944","987495251894927360","536783511","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonkookieily",0,FALSE,FALSE,NA,NA
"I just want some Hawaiian pizza <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2018-04-21 00:51:24,FALSE,NA,"987493973848678401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kari_truee",0,FALSE,FALSE,NA,NA
"@jeonkookieily Really?!? Cause I have a classmate from Hawaii that tells us to call it pineapple pizza and not Hawa… https://t.co/nIIX4JfJs4",FALSE,1,"jeonkookieily",2018-04-21 00:50:06,TRUE,"987493016490336257","987493647611346944","793356443403427840","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdbftbts",0,FALSE,FALSE,NA,NA
"Is Hawaiian pizza a thing in Hawaii? Or do they just call it pizza?",FALSE,0,NA,2018-04-21 00:49:31,FALSE,NA,"987493496687755265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhsmangs",0,FALSE,FALSE,NA,NA
"@jdbftbts im not ur mutual but i love Hawaiian pizza more than any other pizzas cus i love the pineapples on the HA… https://t.co/pPSnhPjFA8",FALSE,2,"jdbftbts",2018-04-21 00:47:36,TRUE,"987492248966197248","987493016490336257","536783511","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonkookieily",0,FALSE,FALSE,NA,NA
"RT @jdbftbts: Do I have any Hawaiian mutuals? I have a question to ask... do you guys get mad when we call Hawaiian pizza, Hawaiian pizza?…",FALSE,0,NA,2018-04-21 00:46:08,FALSE,NA,"987492647261691904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jkcomethru_",2,TRUE,FALSE,NA,NA
"Do I have any Hawaiian mutuals? I have a question to ask... do you guys get mad when we call Hawaiian pizza, Hawaii… https://t.co/hMumtlmJvK",FALSE,11,NA,2018-04-21 00:44:33,TRUE,NA,"987492248966197248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdbftbts",2,FALSE,FALSE,NA,NA
"@Eric__Smith @ClaireWeaselfat Before you like that tweet Eric... it's the birthplace of the Hawaiian pizza hahah",FALSE,0,"reeber93",2018-04-21 00:31:58,FALSE,"987487407548387328","987489082476564480","328355153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reeber93",0,FALSE,FALSE,NA,NA
"@tiny_bubbles92 @sugarcho @danie_twt @RoyalBaekhyun_ I never had Hawaiian pizza tho <ed><U+00A0><U+00BD><ed><U+00B1><U+0080>",FALSE,0,"tiny_bubbles92",2018-04-21 00:22:12,FALSE,"987227982514171905","987486625088311297","891646491122515974","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elizabethpam24",0,FALSE,FALSE,NA,NA
"@ChloeKohanski , having Hawaiian Pizza tonight.. I swear if I could airmail you some, I would https://t.co/GK4BvRMNIH",FALSE,1,"ChloeKohanski",2018-04-21 00:18:59,FALSE,NA,"987485813939294209","886627839549726720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Verlanda4",0,FALSE,FALSE,NA,NA
"Me ha gustado un vídeo de @YouTube (https://t.co/PYkwvZ9tXl - How To Make a Hawaiian Pizza).",FALSE,0,NA,2018-04-21 00:03:27,FALSE,NA,"987481905221206016",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","RocketDHD",0,FALSE,FALSE,NA,NA
"Me gustó un video de @YouTube https://t.co/ipvqv9Xf56 How To Make a Hawaiian Pizza",FALSE,0,NA,2018-04-20 23:53:10,FALSE,NA,"987479316593246210",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","2131171Jose",0,FALSE,FALSE,NA,NA
"RT @_CourtneyFord_: @missIance But… I’m not Italian<ed><U+00A0><U+00BD><ed><U+00B9><U+0088> Listen, I’ve never ordered a Hawaiian pizza, but that being said, if it’s there, well……",FALSE,0,NA,2018-04-20 23:13:58,FALSE,NA,"987469454459260936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missIance",1,TRUE,FALSE,NA,NA
"@missIance But… I’m not Italian<ed><U+00A0><U+00BD><ed><U+00B9><U+0088> Listen, I’ve never ordered a Hawaiian pizza, but that being said, if it’s there, w… https://t.co/Rch0rpGZgg",FALSE,19,"missIance",2018-04-20 22:58:14,TRUE,"987461465211920384","987465491567398913","363692894","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","_CourtneyFord_",1,FALSE,FALSE,NA,NA
"Update: Ben really just wants a frozen Hawaiian pizza for his birthday dinner apparently soooooo",FALSE,9,NA,2018-04-20 22:45:03,FALSE,NA,"987462173638234112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lissielys",0,FALSE,FALSE,NA,NA
"Clayton won't eat Hawaiian pizza cuz he thought pineapple was put on the pizza after it was cooked so it wouldn't d… https://t.co/wiMrlCAFZy",FALSE,1,NA,2018-04-20 22:40:20,TRUE,NA,"987460988021723136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KirstenLacroix",0,FALSE,FALSE,NA,NA
"@IvyWolf_CBP Is that the Digiorno's Hawaiian pizza?",FALSE,0,"IvyWolf_CBP",2018-04-20 22:35:06,FALSE,"987445308358578178","987459670829862912","4888569667","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","its_that_1_guy",0,FALSE,FALSE,NA,NA
"Drinking a Hawaiian Pizza IPA by @rockawaybrewco at @rockawaybrewco — https://t.co/q0PmPMVkz6",FALSE,0,NA,2018-04-20 22:32:51,FALSE,NA,"987459104410087425",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","NYCPhotoUES",0,FALSE,FALSE,"-73.9548","40.7473"
"Beautiful night for our Hawaiian Pizza! #8thstreetministries #8thstreetpizza @ Clean Socks Hope https://t.co/EVFrYdhDQC",FALSE,0,NA,2018-04-20 22:23:40,FALSE,NA,"987456793784868865",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cleansockshope",0,FALSE,FALSE,"-85.81732035","38.29234494"
"hawaiian pizza is my favorite pizza but I don't eat pork anymore..........i'm sad",FALSE,1,NA,2018-04-20 22:15:59,FALSE,NA,"987454862089736193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aslynofnarnia",0,FALSE,FALSE,NA,NA
"RT @PizzaManDans: Get your grub on at #PizzaManDans

Hawaiian BBQ Pizza: BBQ sauce, Canadian bacon, pineapple, BBQ chicken &amp; Chorizo. Jalap…",FALSE,0,NA,2018-04-20 22:15:33,FALSE,NA,"987454749753524224",NA,"<a href=""https://beerandpizzaday.com"" rel=""nofollow"">Beer and Pizza - Rewteet</a>","BeerAndPizzaDay",1,TRUE,FALSE,NA,NA
"@PizzaBolis bruh. Paid for extra meat and extra pineapples on my Hawaiian pizza. I got no meat at all and like thre… https://t.co/XaE0qFl2Cv",FALSE,0,"PizzaBolis",2018-04-20 22:12:24,TRUE,NA,"987453961094475777","1503095060","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanholtdc",0,FALSE,FALSE,NA,NA
"I really feel for a stuffed crust Hawaiian pizza but that's a lot of money to spend for just fat..",FALSE,2,NA,2018-04-20 22:06:27,FALSE,NA,"987452462536773635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smittyjr90",0,FALSE,FALSE,NA,NA
"Get your grub on at #PizzaManDans

Hawaiian BBQ Pizza: BBQ sauce, Canadian bacon, pineapple, BBQ chicken &amp; Chorizo.… https://t.co/30m3dbAecm",FALSE,2,NA,2018-04-20 22:06:04,TRUE,NA,"987452364511588354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PizzaManDans",1,FALSE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/JK3T4YJWtX How To Make a Hawaiian Pizza",FALSE,0,NA,2018-04-20 22:04:45,FALSE,NA,"987452034709323776",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","alexisnichole08",0,FALSE,FALSE,NA,NA
"@IvyWolf_CBP Wonder how many people will unfollow due to that pizza choice.. I got one won’t be one of those cause I enjoy Hawaiian style!",FALSE,1,"IvyWolf_CBP",2018-04-20 21:39:05,FALSE,"987445308358578178","987445575946784768","4888569667","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wolf_Sketch",0,FALSE,FALSE,NA,NA
